16;HUM236;116981114;5
16;JGH134;116981114;5
17;SIN276;116985200;7
17;IKY262;116985200;7
17;OMW237;116985200;7
17;GEM136;116985200;7
17;JFD222;116985200;7
18;VNR291;116985822;8
18;JRR123;116985822;8
18;NXI178;116985822;8
18;REU126;116985822;8
18;CZC231;116985822;8
18;HCR261;116985822;8
19;OEY240;116994349;2
19;DMN144;116994349;2
19;VTO232;116994349;2
19;VTO232;116994349;2
19;CSB221;116994349;2
19;NNH135;116994349;2
20;YNV268;116997270;1
20;KGN103;116997270;1
20;AZB280;116997270;1
20;FSG293;116997270;1
20;HOE134;116997270;1
20;RWX115;116997270;1
21;RPL263;107082185;3
21;WTZ122;107082185;3
21;DBH248;107082185;3
21;RPL263;107082185;3
22;FYX269;116997553;6
22;KGI115;116997553;6
22;RNQ263;116997553;6
22;BOI128;116997553;6
22;MRL156;116997553;6
22;VXN290;116997553;6
22;TLJ197;116997553;6
23;DBH248;116989704;5
23;DWD217;116989704;5
23;FJX241;116989704;5
23;HUM236;116989704;5
23;QGL105;116989704;5
23;GCD149;116989704;5
23;TNO155;116989704;5
24;RHC116;116983524;7
24;QIA134;116983524;7
24;OEY240;116983524;7
24;VNR291;116983524;7
25;XTD106;105000586;7
25;LYZ229;105000586;7
25;NAR114;105000586;7
25;RPL263;105000586;7
25;XPU289;105000586;7
26;MRL156;116990997;4
26;JJJ171;116990997;4
26;NYI182;116990997;4
26;TNO155;116990997;4
26;GEM136;116990997;4
26;AMR215;116990997;4
27;AAE137;116982450;3
27;TKF254;116982450;3
27;EFK168;116982450;3
27;FNT172;116982450;3
27;SIN276;116982450;3
27;ZTM112;116982450;3
27;ZZW103;116982450;3
28;CFJ253;109517337;4
28;FNT172;109517337;4
28;EXB259;109517337;4
29;ZKA167;116986784;8
29;JZM219;116986784;8
29;UUP138;116986784;8
29;YNV268;116986784;8
29;MLG124;116986784;8
30;VFS119;116976520;8
30;JTT258;116976520;8
30;NHG218;116976520;8
30;EFK168;116976520;8
30;UUF210;116976520;8
30;HCR261;116976520;8
30;HRW175;116976520;8
31;YKG147;110601915;1
31;SDS283;110601915;1
31;EAY155;110601915;1
31;BGV200;110601915;1
31;YKG147;110601915;1
32;CSB221;116999909;7
32;NHG218;116999909;7
32;NIH102;116999909;7
32;ZZW103;116999909;7
32;MPR245;116999909;7
33;XWF201;116999190;8
33;LYZ229;116999190;8
33;BMP112;116999190;8
33;GEM136;116999190;8
33;UTH138;116999190;8
33;YCM274;116999190;8
33;QRC173;116999190;8
34;REU126;116989073;7
34;SDS283;116989073;7
34;GWS203;116989073;7
35;MSS296;116996236;5
35;SIN276;116996236;5
35;JZM219;116996236;5
35;ZZW103;116996236;5
35;FJO126;116996236;5
35;NTA163;116996236;5
35;UTH138;116996236;5
36;QNP156;116993401;6
36;XPC113;116993401;6
36;USV197;116993401;6
36;CRU239;116993401;6
36;NYI182;116993401;6
37;DYJ210;116995778;5
37;TNM276;116995778;5
37;DMN144;116995778;5
37;RYZ120;116995778;5
38;NYI182;116993258;2
38;FSY173;116993258;2
38;HDO230;116993258;2
38;HGL173;116993258;2
39;DYJ210;116991019;7
39;YXD196;116991019;7
39;MZE214;116991019;7
39;ZNJ258;116991019;7
39;DBH248;116991019;7
39;FSG293;116991019;7
39;SVI220;116991019;7
40;HRX295;116985546;1
40;JTT258;116985546;1
40;MHD283;116985546;1
41;IFO299;116996739;5
41;DWD217;116996739;5
41;OEY240;116996739;5
41;UUP138;116996739;5
41;DHV150;116996739;5
41;AAE137;116996739;5
42;ETX263;113192363;3
42;MIW263;113192363;3
42;UPC102;113192363;3
42;SKY140;113192363;3
42;MZE214;113192363;3
42;BMP112;113192363;3
42;JFD222;113192363;3
43;GVB113;116995848;2
43;NAR114;116995848;2
43;NNH135;116995848;2
43;DFN101;116995848;2
43;CSB221;116995848;2
44;UAE162;116970552;6
44;ZNJ258;116970552;6
44;SNZ124;116970552;6
45;BGV200;116988584;3
45;DNJ283;116988584;3
45;SBX202;116988584;3
45;IOL172;116988584;3
45;MPR245;116988584;3
45;VIJ151;116988584;3
46;UPC102;116972789;2
46;JGH134;116972789;2
46;AAE137;116972789;2
46;MZE214;116972789;2
46;BNY126;116972789;2
47;FJX241;116993258;4
47;FJO126;116993258;4
47;DFN101;116993258;4
47;VNR291;116993258;4
47;YXD196;116993258;4
47;YKG147;116993258;4
48;UEI187;116987354;8
48;DYJ210;116987354;8
48;UJA179;116987354;8
48;CGP139;116987354;8
49;MZE214;116998993;6
49;UIT293;116998993;6
49;MIZ244;116998993;6
49;OVL297;116998993;6
49;OXM254;116998993;6
50;SVI220;116977678;6
50;AST230;116977678;6
50;UAE162;116977678;6
50;DHV150;116977678;6
50;RAT262;116977678;6
50;FSY173;116977678;6
50;JZZ111;116977678;6
51;XTD106;116998560;1
51;SKY140;116998560;1
51;OTJ243;116998560;1
51;GWS203;116998560;1
51;LCC124;116998560;1
52;FHO110;116990628;8
52;AZB280;116990628;8
52;UNT157;116990628;8
52;TLJ197;116990628;8
53;BOY288;116983061;4
53;IVF218;116983061;4
53;OVL297;116983061;4
53;JJJ171;116983061;4
54;ZNJ258;116991612;3
54;GEM136;116991612;3
54;MZE214;116991612;3
55;JZM219;116994548;4
55;CPE181;116994548;4
55;TNO155;116994548;4
55;MXA278;116994548;4
55;KAF199;116994548;4
55;FSG293;116994548;4
56;CRU239;113319415;3
56;IDL100;113319415;3
56;MPR245;113319415;3
56;TNO155;113319415;3
56;KGN103;113319415;3
56;RAT262;113319415;3
57;RWX173;116019061;5
57;FJO126;116019061;5
57;LWA196;116019061;5
58;BOI128;105002808;5
58;FUE219;105002808;5
58;HGL173;105002808;5
59;DIB167;110935146;3
59;VTO232;110935146;3
59;YKG147;110935146;3
59;JJJ171;110935146;3
59;FHO110;110935146;3
60;VLJ176;116974829;8
60;EFK168;116974829;8
60;LPW110;116974829;8
60;FNT172;116974829;8
60;TLJ197;116974829;8
60;UTH138;116974829;8
60;FHO110;116974829;8
61;CSB221;116986784;7
61;VJJ243;116986784;7
61;FHO110;116986784;7
61;MIW263;116986784;7
61;TLG228;116986784;7
62;RNQ263;116998869;5
62;JOS141;116998869;5
62;VIJ151;116998869;5
62;JFD222;116998869;5
62;RNQ263;116998869;5
62;SDS283;116998869;5
62;QIE275;116998869;5
63;MPQ279;116991827;5
63;MIZ244;116991827;5
63;VJJ243;116991827;5
63;TVQ225;116991827;5
63;LYZ229;116991827;5
64;BDV163;116984881;6
64;DIB167;116984881;6
64;CSB221;116984881;6
65;UHJ198;116997130;7
65;JAI138;116997130;7
65;AAE137;116997130;7
65;PXM141;116997130;7
65;DMV176;116997130;7
66;BOI128;116996683;8
66;AMR215;116996683;8
66;XTD106;116996683;8
66;DWD217;116996683;8
66;NHG218;116996683;8
66;LWA196;116996683;8
67;DYJ210;116986521;1
67;KGI115;116986521;1
67;OEY240;116986521;1
67;HAN294;116986521;1
68;VNI226;116970552;5
68;MIZ244;116970552;5
68;MPQ279;116970552;5
68;PGU173;116970552;5
69;EFO285;106708098;4
69;MIZ244;106708098;4
69;CZC231;106708098;4
69;NYI182;106708098;4
70;LYZ229;116978097;6
70;JPF115;116978097;6
70;USV197;116978097;6
70;SKY140;116978097;6
70;KIW179;116978097;6
70;HRX295;116978097;6
70;MIZ244;116978097;6
71;OXI207;108504502;7
71;UUP138;108504502;7
71;UUF210;108504502;7
71;RWX115;108504502;7
71;JAI138;108504502;7
71;FSG293;108504502;7
72;FJX241;116994349;3
72;EAY155;116994349;3
72;LPW110;116994349;3
72;QRC173;116994349;3
72;NYI182;116994349;3
72;OTJ243;116994349;3
72;HAN294;116994349;3
73;GEM136;116986240;4
73;PXM141;116986240;4
73;IVF218;116986240;4
73;LWA196;116986240;4
74;IDL100;116988794;8
74;XQF281;116988794;8
74;HDO230;116988794;8
74;USV197;116988794;8
74;LCC124;116988794;8
75;NNH135;116989601;1
75;HHZ299;116989601;1
75;HHZ299;116989601;1
75;XQF281;116989601;1
76;GEM136;116999868;4
76;MIW263;116999868;4
76;YDK181;116999868;4
76;VQJ284;116999868;4
76;CRU239;116999868;4
76;SDS283;116999868;4
76;PXM141;116999868;4
77;GVB113;116998987;1
77;ZQW154;116998987;1
77;DYJ210;116998987;1
77;VOJ182;116998987;1
78;DBG127;116991835;5
78;SKY140;116991835;5
78;JWF261;116991835;5
78;BGV200;116991835;5
79;TNO155;105431279;1
79;MLG124;105431279;1
79;GWS203;105431279;1
79;EFO285;105431279;1
80;XQF281;116978696;5
80;OEY240;116978696;5
80;GQP218;116978696;5
81;TVQ225;116978798;5
81;KGN103;116978798;5
81;MKE225;116978798;5
81;NHG218;116978798;5
81;VQJ284;116978798;5
81;HGL173;116978798;5
81;UTH138;116978798;5
82;DYO283;116996001;1
82;YXD196;116996001;1
82;NJP243;116996001;1
82;JPF115;116996001;1
82;JGH134;116996001;1
83;RJF247;108169435;4
83;MSS296;108169435;4
83;RPL263;108169435;4
84;HHZ299;107905949;1
84;KGI115;107905949;1
84;JZZ111;107905949;1
84;WTZ122;107905949;1
84;YDK181;107905949;1
84;KAF199;107905949;1
84;MPR245;107905949;1
85;PXM141;116999789;1
85;ZZW103;116999789;1
85;MXA278;116999789;1
85;MKE225;116999789;1
85;BOY288;116999789;1
85;DMN144;116999789;1
86;IOL172;116998869;2
86;HME205;116998869;2
86;DBG127;116998869;2
87;MHD283;116994887;1
87;FJO126;116994887;1
87;KIW179;116994887;1
87;DBG127;116994887;1
87;ZTM112;116994887;1
88;VLJ176;116989797;1
88;NYI182;116989797;1
88;YKG147;116989797;1
88;USV197;116989797;1
88;LCC124;116989797;1
89;DNJ283;116979746;3
89;FSG293;116979746;3
89;SBI210;116979746;3
89;MRL156;116979746;3
89;AHV216;116979746;3
90;FNT172;116982344;1
90;OQH267;116982344;1
90;LCC124;116982344;1
91;BGV200;105742683;7
91;ZKA167;105742683;7
91;AMR215;105742683;7
91;MPQ279;105742683;7
91;VIJ151;105742683;7
91;IFO299;105742683;7
92;FYX269;105003904;3
92;SNZ124;105003904;3
92;HRX295;105003904;3
92;UEI187;105003904;3
92;DAM100;105003904;3
92;WTZ122;105003904;3
93;TKP215;116989974;2
93;OXM254;116989974;2
93;JAI138;116989974;2
93;MPR245;116989974;2
93;UNN299;116989974;2
94;ZNJ258;116987930;7
94;NXI178;116987930;7
94;DHV150;116987930;7
94;SNZ124;116987930;7
95;OVL297;109517337;8
95;BNY126;109517337;8
95;VNI226;109517337;8
95;OXI207;109517337;8
95;FSG293;109517337;8
95;VIJ151;109517337;8
96;ZTM112;105005435;8
96;DHV150;105005435;8
96;VIJ151;105005435;8
96;CPE181;105005435;8
97;DNJ283;116998211;8
97;HDO230;116998211;8
97;RNQ263;116998211;8
97;VWD133;116998211;8
97;AAE137;116998211;8
97;TVQ225;116998211;8
98;AMR215;116985828;5
98;BOI128;116985828;5
98;VXS216;116985828;5
99;NXI178;116991088;5
99;JOS141;116991088;5
99;QIE275;116991088;5
99;HCR261;116991088;5
99;NAR114;116991088;5
99;CPE181;116991088;5
99;IOL172;116991088;5
100;MHD283;116987038;4
100;LCC124;116987038;4
100;CSB221;116987038;4
100;OEY240;116987038;4
100;HGL173;116987038;4
100;QDG227;116987038;4
101;VIJ151;116999924;8
101;XQF281;116999924;8
101;RAT262;116999924;8
101;YIT157;116999924;8
101;HUM236;116999924;8
102;JGH134;116986850;3
102;NTA163;116986850;3
102;FHO110;116986850;3
102;BDV163;116986850;3
102;JJJ171;116986850;3
103;PXM141;110472418;3
103;JGH134;110472418;3
103;MRL156;110472418;3
103;PZY164;110472418;3
104;NXI178;116995515;3
104;SNZ124;116995515;3
104;KAF199;116995515;3
105;UUU226;116973673;5
105;RAT262;116973673;5
105;SKY140;116973673;5
105;GEM136;116973673;5
105;BWF137;116973673;5
105;DNJ283;116973673;5
105;MSS296;116973673;5
106;SIN276;111219934;5
106;RWX173;111219934;5
106;OEY240;111219934;5
107;MIW263;116999797;5
107;XWF201;116999797;5
107;YKG147;116999797;5
107;BWQ158;116999797;5
108;CZO298;116999206;5
108;WTZ122;116999206;5
108;ZKA167;116999206;5
108;MIW263;116999206;5
108;SDS283;116999206;5
109;BQB256;116978465;7
109;AAE137;116978465;7
109;DMN144;116978465;7
109;VXS216;116978465;7
109;UNT157;116978465;7
109;IKY262;116978465;7
109;EXB259;116978465;7
110;SBI210;116977678;3
110;QRC173;116977678;3
110;CGP139;116977678;3
110;IKY262;116977678;3
111;RYZ120;116998778;5
111;DYJ210;116998778;5
111;AAE137;116998778;5
111;YNV268;116998778;5
112;UNT157;116988841;7
112;LPW110;116988841;7
112;TNM276;116988841;7
112;AMR215;116988841;7
112;HME205;116988841;7
113;VWD133;116990357;8
113;DHV150;116990357;8
113;BOI128;116990357;8
113;JJJ171;116990357;8
113;CZO298;116990357;8
113;ZRX200;116990357;8
113;YEX137;116990357;8
114;NTA163;116978661;1
114;GCD149;116978661;1
114;JFD222;116978661;1
114;HRX295;116978661;1
114;TNO155;116978661;1
115;OVL297;116982932;2
115;MIZ244;116982932;2
115;YIT157;116982932;2
115;UAE162;116982932;2
115;VWD133;116982932;2
116;LPW110;116995238;3
116;HRX295;116995238;3
116;QNP156;116995238;3
116;XPU289;116995238;3
117;DAM100;116997956;2
117;FKB143;116997956;2
117;AST230;116997956;2
117;USV197;116997956;2
118;VWD133;116980046;7
118;XTD106;116980046;7
118;UPC102;116980046;7
118;DBH248;116980046;7
118;BNY126;116980046;7
118;TLG228;116980046;7
119;XTD106;116987950;8
119;TVQ225;116987950;8
119;FNT172;116987950;8
119;SIN276;116987950;8
119;BNY126;116987950;8
119;LYZ229;116987950;8
119;OQH267;116987950;8
120;BDV163;116995746;7
120;DYO283;116995746;7
120;ZKA167;116995746;7
120;UHJ198;116995746;7
120;BNY126;116995746;7
121;NNH135;116996433;1
121;EFK168;116996433;1
121;RWX173;116996433;1
121;FSG293;116996433;1
121;NAR114;116996433;1
122;OMW237;116982997;3
122;HRX295;116982997;3
122;VTO232;116982997;3
122;AHV216;116982997;3
122;MHD283;116982997;3
123;ETX263;116976309;7
123;MIZ244;116976309;7
123;VNI226;116976309;7
123;YCM274;116976309;7
124;DBH248;116978798;3
124;NXI178;116978798;3
124;TKF254;116978798;3
125;YDK181;116986297;3
125;ZRX200;116986297;3
125;JYI118;116986297;3
125;BGV200;116986297;3
125;PZY164;116986297;3
125;HRX295;116986297;3
125;TKP215;116986297;3
126;CSB221;116998935;6
126;DMV176;116998935;6
126;GDQ286;116998935;6
126;UHJ198;116998935;6
127;LCC124;116988307;7
127;DAM100;116988307;7
127;REU126;116988307;7
127;MHD283;116988307;7
128;CPE181;116988561;4
128;NXI178;116988561;4
128;BNY126;116988561;4
128;NAR114;116988561;4
129;GVB113;105008239;6
129;IDL100;105008239;6
129;VIJ151;105008239;6
129;GDQ286;105008239;6
129;RAT262;105008239;6
129;LCC124;105008239;6
129;VJJ243;105008239;6
130;RAT262;116991672;5
130;YIT157;116991672;5
130;OQH267;116991672;5
131;YXD196;116997420;4
131;ZKA167;116997420;4
131;RWX115;116997420;4
131;JZZ111;116997420;4
131;BOI128;116997420;4
131;TNO155;116997420;4
132;LPW110;116999950;4
132;MPR245;116999950;4
132;SNZ124;116999950;4
132;KGI115;116999950;4
132;IVF218;116999950;4
132;DMN144;116999950;4
132;OQH267;116999950;4
133;UNN299;116998940;5
133;OTJ243;116998940;5
133;RWX115;116998940;5
133;XPU289;116998940;5
134;PZY164;116978587;5
134;LPW110;116978587;5
134;JYI118;116978587;5
134;MHD283;116978587;5
134;VJJ243;116978587;5
134;HGL173;116978587;5
135;FKB143;116975025;7
135;SKY140;116975025;7
135;SNZ124;116975025;7
135;UHJ198;116975025;7
135;KGI115;116975025;7
136;NXI178;105002394;2
136;UAE162;105002394;2
136;AZB280;105002394;2
137;CRU239;116976520;4
137;BQB256;116976520;4
137;ZNJ258;116976520;4
137;HOE134;116976520;4
137;YEX137;116976520;4
137;SVI220;116976520;4
138;REU126;116994332;7
138;FYX269;116994332;7
138;UJA179;116994332;7
139;KIW179;116999991;5
139;NHG218;116999991;5
139;EAY155;116999991;5
139;HOE134;116999991;5
139;WRU103;116999991;5
139;FUE219;116999991;5
140;QRC173;116984132;5
140;FSY173;116984132;5
140;OXI207;116984132;5
140;CZC231;116984132;5
140;AZB280;116984132;5
140;AJN115;116984132;5
140;SNZ124;116984132;5
141;DMV176;116976781;2
141;UPC102;116976781;2
141;BMP112;116976781;2
142;QGL105;105181054;3
142;MIW263;105181054;3
142;SDS283;105181054;3
142;TKP215;105181054;3
142;YIT157;105181054;3
143;GVB113;116998377;4
143;ETX263;116998377;4
143;OQH267;116998377;4
143;MLG124;116998377;4
143;VWD133;116998377;4
144;EFK168;116998165;6
144;IFO299;116998165;6
144;VOJ182;116998165;6
144;UAE162;116998165;6
145;BMP112;116985147;4
145;DFN101;116985147;4
145;GWS203;116985147;4
145;UNT157;116985147;4
145;UPC102;116985147;4
146;BDV163;116979526;5
146;QNP156;116979526;5
146;HHZ299;116979526;5
146;JFD222;116979526;5
146;RAT262;116979526;5
147;HCR261;116972568;6
147;EFO285;116972568;6
147;USV197;116972568;6
148;UJA179;110446847;3
148;MHD283;110446847;3
148;OVL297;110446847;3
148;PXM141;110446847;3
148;INY216;110446847;3
148;VJJ243;110446847;3
149;BWF137;116997597;1
149;QDG227;116997597;1
149;GEM136;116997597;1
150;MHD283;112428319;3
150;JGH134;112428319;3
150;DMV176;112428319;3
150;TVQ225;112428319;3
151;FNT172;116991649;1
151;NHG218;116991649;1
151;WTZ122;116991649;1
151;BMP112;116991649;1
151;JZM219;116991649;1
151;YDK181;116991649;1
151;TLG228;116991649;1
152;MHD283;116990357;3
152;UNT157;116990357;3
152;USV197;116990357;3
153;HOE134;116978607;1
153;UPC102;116978607;1
153;OVL297;116978607;1
153;KEA282;116978607;1
153;YIT157;116978607;1
154;VTO232;116984251;3
154;HHZ299;116984251;3
154;GWS203;116984251;3
154;UHJ198;116984251;3
154;NQZ111;116984251;3
155;UEI187;116978383;1
155;FNT172;116978383;1
155;AHV216;116978383;1
155;AZB280;116978383;1
156;DYO283;116971405;5
156;VLJ176;116971405;5
156;UHJ198;116971405;5
156;IVF218;116971405;5
156;LCC124;116971405;5
156;DFN101;116971405;5
156;MSS296;116971405;5
157;HAN294;116995553;6
157;ZKA167;116995553;6
157;BOY230;116995553;6
157;BWQ158;116995553;6
158;JTT258;116973976;4
158;NYI182;116973976;4
158;DHV150;116973976;4
159;NQZ111;116977678;8
159;YIT157;116977678;8
159;GEM136;116977678;8
159;ZQW154;116977678;8
160;XPC113;116986090;6
160;KAF199;116986090;6
160;MSS296;116986090;6
160;YNV268;116986090;6
160;HUM236;116986090;6
161;JGH134;116994736;5
161;EAY155;116994736;5
161;YCM274;116994736;5
161;PXM141;116994736;5
161;UHJ198;116994736;5
161;VXS216;116994736;5
162;UPC102;116991297;6
162;REU126;116991297;6
162;PGU173;116991297;6
162;KAF199;116991297;6
162;KGN103;116991297;6
162;UNN299;116991297;6
163;HHZ299;116996236;4
163;MIW263;116996236;4
163;JWF261;116996236;4
163;AAE137;116996236;4
163;SVI220;116996236;4
164;INY216;116980588;1
164;VIJ151;116980588;1
164;PLC221;116980588;1
165;SBI210;116995658;3
165;DYJ210;116995658;3
165;JTT258;116995658;3
165;RNQ263;116995658;3
165;TNM276;116995658;3
165;FJX241;116995658;3
166;XTD106;116978827;1
166;RYZ120;116978827;1
166;AST230;116978827;1
166;BWF137;116978827;1
166;FJO126;116978827;1
166;AST230;116978827;1
166;QRC173;116978827;1
167;KGN103;115217214;5
167;VNI226;115217214;5
167;QFX242;115217214;5
167;LYZ229;115217214;5
168;VWD133;116996691;3
168;BWQ158;116996691;3
168;MPR245;116996691;3
168;NYI182;116996691;3
169;HUM236;116999868;7
169;TLJ197;116999868;7
169;NJP243;116999868;7
170;JZM219;116983709;2
170;RWX115;116983709;2
170;YCM274;116983709;2
170;VXS216;116983709;2
171;JJJ171;105017271;4
171;PGU173;105017271;4
171;RNQ263;105017271;4
171;JRR123;105017271;4
171;QIE275;105017271;4
172;RPL263;116993553;3
172;HCR261;116993553;3
172;TLJ197;116993553;3
172;DBH248;116993553;3
172;AZB280;116993553;3
172;LPW110;116993553;3
173;UUF210;116997500;2
173;HRX295;116997500;2
173;EAY155;116997500;2
173;YEX137;116997500;2
174;JWF261;116968557;2
174;VOJ182;116968557;2
174;FHO110;116968557;2
175;UJA179;116997555;1
175;KIW179;116997555;1
175;LYZ229;116997555;1
175;QRC173;116997555;1
175;UDX259;116997555;1
176;JGH134;116999146;3
176;SDS283;116999146;3
176;TVQ225;116999146;3
176;TNO155;116999146;3
176;QGL105;116999146;3
177;UJA179;116997385;5
177;CSB221;116997385;5
177;NHG218;116997385;5
177;OQH267;116997385;5
177;MHD283;116997385;5
177;FYX269;116997385;5
177;JGH134;116997385;5
178;NJP243;116993749;2
178;GCD149;116993749;2
178;UTH138;116993749;2
179;FHO110;116991025;7
179;SBX202;116991025;7
179;GCD149;116991025;7
180;IVF218;105003904;7
180;MKE225;105003904;7
180;TVQ225;105003904;7
180;EFK168;105003904;7
180;QNP156;105003904;7
180;UUP138;105003904;7
181;NNH135;116978607;7
181;AST230;116978607;7
181;YXD196;116978607;7
182;DBH248;116984986;4
182;JWF261;116984986;4
182;RWX115;116984986;4
182;GEM136;116984986;4
182;QDG227;116984986;4
182;OEY240;116984986;4
183;JWF261;116979338;5
183;FHO110;116979338;5
183;GCD149;116979338;5
184;LPW110;105001453;3
184;JRR123;105001453;3
184;VJJ243;105001453;3
184;FNT172;105001453;3
184;LCC124;105001453;3
185;YKG147;116994128;3
185;MIZ244;116994128;3
185;JWF261;116994128;3
185;FKB143;116994128;3
185;KGI115;116994128;3
186;DIB167;116995425;1
186;HHZ299;116995425;1
186;VXS216;116995425;1
186;MPR245;116995425;1
186;MIZ244;116995425;1
186;OVL297;116995425;1
186;AAE137;116995425;1
187;BQB256;116993401;8
187;FJO126;116993401;8
187;MSS296;116993401;8
188;JWF261;116995994;1
188;TNO155;116995994;1
188;DNJ283;116995994;1
189;XPU289;116995258;4
189;MXA278;116995258;4
189;INY216;116995258;4
189;MZE214;116995258;4
189;TLG228;116995258;4
190;REU126;116989601;5
190;SVI220;116989601;5
190;VIJ151;116989601;5
191;HRX295;116998060;7
191;ZTM112;116998060;7
191;MXA278;116998060;7
192;AHV216;116977972;1
192;DNJ283;116977972;1
192;IOL172;116977972;1
192;GWS203;116977972;1
193;UDX259;116992438;4
193;SKY140;116992438;4
193;UPC102;116992438;4
193;JZM219;116992438;4
193;QRC173;116992438;4
193;DMN144;116992438;4
193;KGN103;116992438;4
194;DBH248;116997946;6
194;BMP112;116997946;6
194;FSY173;116997946;6
194;KGI115;116997946;6
194;BOY230;116997946;6
194;GCD149;116997946;6
195;GCD149;116988841;1
195;DMV176;116988841;1
195;SIN276;116988841;1
195;OMW237;116988841;1
195;ZRX200;116988841;1
195;SVI220;116988841;1
196;CRU239;116985936;4
196;YEX137;116985936;4
196;REU126;116985936;4
196;LWA196;116985936;4
196;GWS203;116985936;4
196;ZZW103;116985936;4
197;XQF281;116988465;1
197;FSG293;116988465;1
197;LWA196;116988465;1
197;HME205;116988465;1
197;QRC173;116988465;1
197;SBI210;116988465;1
198;OLN106;115820773;2
198;QFX242;115820773;2
198;MXA278;115820773;2
198;MPR245;115820773;2
198;VTO232;115820773;2
198;GWS203;115820773;2
198;UUP138;115820773;2
199;VOJ182;105016896;3
199;MPR245;105016896;3
199;TVQ225;105016896;3
199;XQF281;105016896;3
200;FKB143;116999335;3
200;TKP215;116999335;3
200;KGN103;116999335;3
200;OVL297;116999335;3
200;QRC173;116999335;3
200;RHC116;116999335;3
201;VLJ176;116994459;3
201;NHG218;116994459;3
201;DBG127;116994459;3
201;VNR291;116994459;3
202;PGU173;116989073;1
202;HUM236;116989073;1
202;BWQ158;116989073;1
202;IDL100;116989073;1
203;IFO299;116992838;4
203;JYI118;116992838;4
203;UUF210;116992838;4
203;MPQ279;116992838;4
203;SIN276;116992838;4
203;OQH267;116992838;4
203;HRX295;116992838;4
204;BQB256;116993486;6
204;BOY230;116993486;6
204;JPF115;116993486;6
205;VXS216;105011618;5
205;XQF281;105011618;5
205;VQJ284;105011618;5
205;NXI178;105011618;5
205;BDV163;105011618;5
205;XWF201;105011618;5
206;DYO283;116996342;1
206;BOY230;116996342;1
206;VOJ182;116996342;1
207;UDX259;106283629;8
207;IVF218;106283629;8
207;QDG227;106283629;8
207;JGH134;106283629;8
207;MKE225;106283629;8
208;QRC173;116991483;6
208;PGU173;116991483;6
208;SBX202;116991483;6
208;EAY155;116991483;6
208;UPC102;116991483;6
208;OVL297;116991483;6
209;MRL156;116988078;4
209;NYI182;116988078;4
209;KGI115;116988078;4
209;JYI118;116988078;4
209;FYX269;116988078;4
210;QIE275;110601915;5
210;DNJ283;110601915;5
210;UUF210;110601915;5
210;UTH138;110601915;5
211;PXM141;116998216;3
211;ZKA167;116998216;3
211;HAN294;116998216;3
211;DHV150;116998216;3
212;JYI118;116997553;2
212;FNT172;116997553;2
212;XPU289;116997553;2
212;CRU239;116997553;2
213;TNO155;116988137;1
213;CSB221;116988137;1
213;XPC113;116988137;1
213;TKP215;116988137;1
213;MIW263;116988137;1
213;CRU239;116988137;1
214;DHV150;105011618;8
214;XTD106;105011618;8
214;OTJ243;105011618;8
214;XQF281;105011618;8
214;LCC124;105011618;8
214;RWX173;105011618;8
214;GQP218;105011618;8
215;JAI138;116999394;1
